threshold,num_nodes,num_edges,num_components,size_largest_component,num_triangles,modularity_greedy,modularity_louvain
0.0236,282,399,38,75,1.0,0.8076940093219723,0.8333663960514036
0.023700000000000002,282,401,37,75,1.0,0.8209106703390782,0.834845632743942
0.0238,285,404,37,75,1.0,0.82332666945151,0.836963398457937
0.0239,292,415,37,75,1.0,0.8228402847419105,0.8432029728311131
0.024,308,439,40,76,1.0,0.8356644516344064,0.8526880058166834
0.0241,308,439,40,76,1.0,0.8356644516344064,0.8520738249091798
0.024200000000000003,310,444,40,76,1.0,0.8390651198692125,0.8546214774262041
0.024300000000000002,310,444,40,76,1.0,0.8390651198692125,0.8546214774262041
0.0244,310,444,40,76,1.0,0.8390651198692125,0.8546214774262042
0.0245,314,450,40,76,1.0,0.8435758853995109,0.8581544380413691
0.0246,314,450,40,76,1.0,0.8435758853995109,0.8587269299517195
0.0247,324,467,40,76,1.0,0.8531065125116297,0.8655814117172248
0.024800000000000003,325,468,40,76,1.0,0.8538383681542371,0.8661771534554412
0.024900000000000002,334,478,41,76,1.0,0.8599832185023509,0.8708080459945857
0.025,334,478,41,76,1.0,0.8599832185023509,0.8708080459945857
0.0251,338,482,41,76,1.0,0.8618807894828072,0.8722242619808727
0.0252,341,488,40,76,1.0,0.8654657246516435,0.8747990214076052
0.0253,344,495,40,76,1.0,0.8635177353417006,0.872490075323086
0.025400000000000002,344,495,40,76,1.0,0.8635177353417006,0.8724900753230859
0.025500000000000002,344,495,40,76,1.0,0.8635177353417006,0.8724900753230861
0.0256,344,495,40,76,1.0,0.8635177353417006,0.8724900753230862
0.0257,344,496,40,76,1.0,0.8640832168117729,0.8729459672207195
0.0258,346,500,40,76,1.0,0.8664748086937898,0.8749085983495286
0.025900000000000003,346,500,40,76,1.0,0.8664748086937898,0.8753392482559282
0.026000000000000002,346,500,40,76,1.0,0.8664748086937898,0.8749085983495286
0.0261,348,502,40,76,1.0,0.8676736428007575,0.8758968526605095
0.0262,348,503,40,76,1.0,0.868154855921548,0.8762738735167114
0.0263,348,503,40,76,1.0,0.868154855921548,0.8762738735167115
0.0264,348,503,40,76,1.0,0.868154855921548,0.8762738735167115
0.026500000000000003,348,503,40,76,1.0,0.868154855921548,0.8762738735167115
0.026600000000000002,356,527,39,76,1.0,0.8710449720590456,0.8785394413175671
0.0267,356,527,39,76,1.0,0.8710449720590456,0.8785394413175671
0.0268,358,528,40,76,1.0,0.8716821311011341,0.8790843143319097
0.0269,358,528,40,76,1.0,0.8716821311011341,0.8766327627735476
0.027,360,533,40,76,1.0,0.8731571039883345,0.8801075369214766
0.027100000000000003,361,535,40,76,1.0,0.8738382079699519,0.8806131573725661
0.027200000000000002,361,536,40,76,1.0,0.874325211194435,0.8810133389140546
0.0273,362,537,40,76,1.0,0.8748190095996621,0.8814207720023961
0.0274,365,544,41,76,1.0,0.8764495379046582,0.8827526212031485
0.0275,365,546,41,76,1.0,0.8739864838313424,0.8781532463743901
0.027600000000000003,366,548,41,76,1.0,0.873508872380492,0.8788914344679779
0.027700000000000002,366,549,41,76,1.0,0.8739748805041303,0.8812413741872588
0.027800000000000002,367,553,41,76,1.0,0.8754560878573334,0.8824029056384972
0.0279,368,554,41,77,1.0,0.8745776262015971,0.8828068247304248
0.028,369,555,41,77,1.0,0.8750955006186399,0.8832395378436989
0.0281,373,560,41,77,1.0,0.8760842192606879,0.8840903561072351
0.028200000000000003,374,561,41,77,1.0,0.8764523729950874,0.8843758800589968
0.028300000000000002,379,578,41,78,1.0,0.876874567722064,0.8830481229536625
0.0284,382,583,41,78,1.0,0.878872961876705,0.8831074910427635
0.0285,383,585,41,78,1.0,0.8792911883037309,0.884892199422143
0.0286,383,587,41,78,1.0,0.8785507736879438,0.8842854002097228
0.0287,383,589,41,78,1.0,0.8789727206789986,0.8814108223664852
0.028800000000000003,386,592,42,78,1.0,0.8803138528418828,0.8843149523849411
0.028900000000000002,390,598,43,78,1.0,0.8816568013622896,0.8868285442135909
0.029,395,602,44,78,1.0,0.8832040195394141,0.888082225292422
0.0291,402,613,44,78,1.0,0.8860734178093825,0.8902843975483
0.0292,407,622,44,78,1.0,0.8839489589432743,0.8912941934642276
0.029300000000000003,424,654,46,78,1.0,0.8922333946527903,0.8973297679389074
0.029400000000000003,425,656,46,78,1.0,0.8930172134081599,0.8979465709457027
0.029500000000000002,431,669,46,78,1.0,0.8947133558146156,0.8984689623448431
0.0296,434,673,47,78,1.0,0.8956753387877304,0.8993146149917737
0.0297,437,676,48,78,1.0,0.8966107962224557,0.9001647812890771
0.0298,437,678,48,78,1.0,0.8962268389698889,0.8998072637125882
0.029900000000000003,438,679,48,78,1.0,0.8966337292012225,0.9001860233644606
0.030000000000000002,438,679,48,78,1.0,0.8966337292012225,0.9001860233644607
0.030100000000000002,442,683,49,79,1.0,0.8960606745916142,0.8997712115411166
0.0302,444,686,49,79,1.0,0.8958979686653207,0.8994992389699732
0.0303,445,688,49,79,1.0,0.8962223445990641,0.8998584159691884
0.0304,445,689,49,79,1.0,0.8962061191855226,0.8997240332068543
0.030500000000000003,449,698,49,81,1.0,0.8944308909619623,0.899457921780459
0.030600000000000002,449,699,49,81,2.0,0.8948358943080362,0.8998073860236486
0.0307,450,703,49,81,2.0,0.8958870457029606,0.8997661275431078
0.0308,452,705,49,81,2.0,0.896587465799499,0.901232475317691
0.0309,460,714,51,82,2.0,0.8984745667963334,0.9027270875346084
0.031,470,730,51,82,2.0,0.901738004679904,0.9035796523134583
0.031100000000000003,474,747,51,82,2.0,0.8987534029099613,0.9017172429173134
0.031200000000000002,474,748,51,82,2.0,0.8987279876995844,0.9016457271105738
0.0313,476,750,51,82,2.0,0.8993047025591527,0.9021310892734091
0.031400000000000004,476,751,51,82,2.0,0.8995453076622187,0.9023281517875652
0.0315,476,751,51,82,2.0,0.8995453076622187,0.9023281517875654
0.0316,480,759,53,82,2.0,0.9009201083428816,0.9035377909842811
0.0317,482,761,53,82,2.0,0.9013997716296048,0.9037410028624586
